,Rating ,Customer Id,Date,Variation,Verified_reviews,feedback,Positive / Negative,Verbs (Lamatize),Latest Review,Unique customer Flag,Identify_Words
987,5,11001044,2018-07-29,Heather Gray Fabric ,Love the feature to play music in every room with multiple Echos.,1,Positive,"[Love, play]",Love the feature to play music in every room with multiple Echos.,False,[]
997,5,11001054,2018-07-29,Heather Gray Fabric ,"Love it, love it!!!!!!!!",1,Positive,"[Love, love]","Love it, love it!!!!!!!!",False,[]
996,5,11001053,2018-07-29,Heather Gray Fabric ,Very cool and lots of fun! Used for a week and still learning its capabilities.,1,Negative,"[Used, learning]",Very cool and lots of fun! Used for a week and still learning its capabilities.,False,[]
995,5,11001052,2018-07-29,Charcoal Fabric ,"Just getting use to using the Echo. Used it for shopping lists, listening to music and as a timer. Working great so far.",1,Negative,"[getting, using, Used, listening, Working]","Just getting use to using the Echo. Used it for shopping lists, listening to music and as a timer. Working great so far.",False,[]
994,2,11001051,2018-07-29,Charcoal Fabric ,Too difficult to set up.  It keeps timing out before you can enter the password,0,Negative,"[set, keeps, timing, can, enter]",Too difficult to set up.  It keeps timing out before you can enter the password,False,[]
993,4,11001050,2018-07-29,Heather Gray Fabric ,It's extremely useful in simple things like spotify and audible and things like that but sometimes it doesn't answer everything I ask but it's still nice to use.,1,Negative,"['s, spotify, does, answer, ask, 's, use]",It's extremely useful in simple things like spotify and audible and things like that but sometimes it doesn't answer everything I ask but it's still nice to use.,False,['like']
992,5,11001049,2018-07-29,Charcoal Fabric ,This unit add much pleasure to our Echo Plus.  We now can have music and information through our home. (or just in one room),1,Negative,"[add, can, have]",This unit add much pleasure to our Echo Plus.  We now can have music and information through our home. (or just in one room),False,['Echo Plus']
991,5,11001048,2018-07-29,Charcoal Fabric ,Very easy to set up and have no issues.,1,Negative,"[set, have]",Very easy to set up and have no issues.,False,[]
990,5,11001047,2018-07-29,Sandstone Fabric ,Easy to use and has great sound...It was a great purchase at a great price.,1,Negative,"[use, has, was]",Easy to use and has great sound...It was a great purchase at a great price.,False,"['Purchase', 'Sound']"
989,5,11001046,2018-07-29,Charcoal Fabric ,I use this product for enjoyment and I just love it,1,Positive,"[use, love]",I use this product for enjoyment and I just love it,False,[]
988,5,11001045,2018-07-29,Heather Gray Fabric ,I love Alexa!  I am surprised how much I use her.,1,Positive,"[love, am, use]",I love Alexa!  I am surprised how much I use her.,False,['Alexa']
986,5,11001043,2018-07-29,Charcoal Fabric ,the best,1,Negative,[],the best,False,[]
999,5,11001056,2018-07-29,Charcoal Fabric ,I use it in my office and another at my apartment for music and information,1,Negative,[use],I use it in my office and another at my apartment for music and information,False,[]
985,5,11001042,2018-07-29,Charcoal Fabric ,Great addition to my Echo Plus!,1,Negative,[],Great addition to my Echo Plus!,False,['Echo Plus']
984,5,11001041,2018-07-29,Charcoal Fabric ,"I replaced my 1st gen, was concerned about a smaller unit not having the same sound...I was wrong.  If anything it's the same volume, and more clear.  Good product.",1,Negative,"[replaced, was, having, was, 's]","I replaced my 1st gen, was concerned about a smaller unit not having the same sound...I was wrong.  If anything it's the same volume, and more clear.  Good product.",False,['Sound']
983,5,11001040,2018-07-29,Charcoal Fabric ,Mainly use it for the music but I’m learning more all the time.  Really nothing bad to say about it,1,Negative,"[use, ’m, learning, say]",Mainly use it for the music but I’m learning more all the time.  Really nothing bad to say about it,False,[]
982,5,11001039,2018-07-29,Charcoal Fabric ,Technology in such a small device. The price was good too! The sound is amazing! A must have feature for any home!,1,Negative,"[was, is, must, have]",Technology in such a small device. The price was good too! The sound is amazing! A must have feature for any home!,False,['Sound']
981,4,11001038,2018-07-29,Charcoal Fabric ,"I’m impressed with the quality of sound that the Echo has, it’s definitely comparable to my Bose Mini. I only gave 4 stars because I can’t use my Apple Music account.",1,Negative,"[’m, has, ’s, gave, ca, use]","I’m impressed with the quality of sound that the Echo has, it’s definitely comparable to my Bose Mini. I only gave 4 stars because I can’t use my Apple Music account.",False,['Sound']
980,5,11001037,2018-07-29,Charcoal Fabric ,It's so efficient and amazing!  How COOL!  We all use it often every day...,1,Negative,"['s, use]",It's so efficient and amazing!  How COOL!  We all use it often every day...,False,[]
979,5,11001036,2018-07-29,Sandstone Fabric ,Very responsive. Great sound quality for its size.,1,Negative,[],Very responsive. Great sound quality for its size.,False,['Sound']
978,5,11001035,2018-07-29,Charcoal Fabric ,We love our Echo! We were totally amazed at the speaker quality. Only bummed we didn’t buy two since we got it on Prime day!,1,Positive,"[love, were, bummed, did, buy, got]",We love our Echo! We were totally amazed at the speaker quality. Only bummed we didn’t buy two since we got it on Prime day!,False,[]
977,5,11001034,2018-07-29,Charcoal Fabric ,Nice product A+,1,Negative,[A+],Nice product A+,False,[]
976,5,11001033,2018-07-29,Sandstone Fabric ,easy to use--amazing,1,Negative,[use],easy to use--amazing,False,[]
998,5,11001055,2018-07-29,Heather Gray Fabric ,Love it but having a hard time setting up all the apps,1,Positive,"[Love, having, setting]",Love it but having a hard time setting up all the apps,False,[]
1000,4,11001057,2018-07-29,Sandstone Fabric ,"it's great for music, a little hard to figure out how it works.",1,Negative,"['s, figure, works]","it's great for music, a little hard to figure out how it works.",False,[]
1025,5,11001082,2018-07-29,Charcoal Fabric ,I having it in my living room. Music sounds really good in my living room . I can hear it upstairs.,1,Negative,"[having, sounds, can, hear]",I having it in my living room. Music sounds really good in my living room . I can hear it upstairs.,False,['Sound']
1013,5,11001070,2018-07-29,Charcoal Fabric ,"My  wife & I enjoy the ease of playing our music. The games are fun & entertaining, I look forward to adding more smart products to my home.",1,Negative,"[enjoy, playing, are, look, adding]","My  wife & I enjoy the ease of playing our music. The games are fun & entertaining, I look forward to adding more smart products to my home.",False,[]
1023,5,11001080,2018-07-29,Charcoal Fabric ,more compact and a bit better than the original,1,Negative,[],more compact and a bit better than the original,False,[]
1022,3,11001079,2018-07-29,Heather Gray Fabric ,"The echo doesn’t come with a built in battery so it has to be plugged in at all times to use it, makes it quite inconvenient.",1,Negative,"[does, come, built, has, be, plugged, use, makes]","The echo doesn’t come with a built in battery so it has to be plugged in at all times to use it, makes it quite inconvenient.",False,[]
1021,5,11001078,2018-07-29,Charcoal Fabric ,Very easy set up. Really enjoying it,1,Negative,"[set, enjoying]",Very easy set up. Really enjoying it,False,[]
1020,5,11001077,2018-07-29,Heather Gray Fabric ,"Once set up very user friendly. Set-up wasn't as user friendly as I'd hoped.. The alexa app should be able to download to a pc without installing [invasive ] drivers. My wife and I are both retired and she wouldn't have been able to install Alexa, but if my son wasn't supplying her with a smart phone we wouldn't be using Alexa yet.",1,Negative,"[set, Set, was, 'd, hoped, should, be, download, installing, are, would, have, been, install, was, supplying, would, be, using]","Once set up very user friendly. Set-up wasn't as user friendly as I'd hoped.. The alexa app should be able to download to a pc without installing [invasive ] drivers. My wife and I are both retired and she wouldn't have been able to install Alexa, but if my son wasn't supplying her with a smart phone we wouldn't be using Alexa yet.",False,['Alexa']
1019,4,11001076,2018-07-29,Charcoal Fabric ,We really only use this as a speaker to stream music. We’ve had it 7 months and it’s just kinda useless.,1,Negative,"[use, stream, ’ve, had, ’s]",We really only use this as a speaker to stream music. We’ve had it 7 months and it’s just kinda useless.,False,[]
1018,5,11001075,2018-07-29,Heather Gray Fabric ,Great,1,Negative,[],Great,False,[]
1017,5,11001074,2018-07-29,Charcoal Fabric ,great sound,1,Negative,[],great sound,False,['Sound']
1016,5,11001073,2018-07-29,Heather Gray Fabric ,"This is my second Echo, I have the Dot but the speaker is weak so I purchased this and for listening to music the speaker is great.",1,Negative,"[is, have, is, purchased, listening, music, is]","This is my second Echo, I have the Dot but the speaker is weak so I purchased this and for listening to music the speaker is great.",False,"['Purchase', 'Purchased']"
1015,4,11001072,2018-07-29,Sandstone Fabric ,The sound quality is good just wish alexa could answer more questions,1,Negative,"[is, could, answer]",The sound quality is good just wish alexa could answer more questions,False,"['Alexa', 'Sound']"
1014,5,11001071,2018-07-29,Sandstone Fabric ,"This is my second Echo and I love how it helps me in the kitchen. I can set timers, listen to the news, prepare grocery lists, and get great music.",1,Positive,"[is, love, helps, can, set, listen, prepare, get]","This is my second Echo and I love how it helps me in the kitchen. I can set timers, listen to the news, prepare grocery lists, and get great music.",False,[]
1012,5,11001069,2018-07-29,Charcoal Fabric ,"Very pleased with my purchase of Echo Smart Speaker - love the fact that I can play music of different genre's whenever I want.Had some trouble at first with the WI FI, but it is now working.",1,Positive,"[can, play, want, Had, is, working]","Very pleased with my purchase of Echo Smart Speaker - love the fact that I can play music of different genre's whenever I want.Had some trouble at first with the WI FI, but it is now working.",False,['Purchase']
1001,5,11001058,2018-07-29,Charcoal Fabric ,"This was given to my 7 year at the time as a birthday gift from his dad. He loves it, ask Alexa anything she has the answer, plus it’s good for homework. So I purchased one on prime day for my bathroom for when I’m getting ready for work. I listen to music at 4am and the base it’s metro booming.. Replacement for my clock radio, plus I have the echo dot on my night stand as my alarm clock..",1,Positive,"[was, given, loves, ask, has, ’s, purchased, ’m, getting, listen, ’s, booming, have]","This was given to my 7 year at the time as a birthday gift from his dad. He loves it, ask Alexa anything she has the answer, plus it’s good for homework. So I purchased one on prime day for my bathroom for when I’m getting ready for work. I listen to music at 4am and the base it’s metro booming.. Replacement for my clock radio, plus I have the echo dot on my night stand as my alarm clock..",False,"['Echo Dot', 'Alexa', 'Purchase', 'Purchased']"
1011,5,11001068,2018-07-29,Charcoal Fabric ,I am impressed with the sound quality.,1,Negative,[am],I am impressed with the sound quality.,False,['Sound']
1010,5,11001067,2018-07-29,Charcoal Fabric ,We got this as a wedding gift and haven’t discovered all of its features yet. Will update. Playing music is great though!,1,Negative,"[got, have, discovered, Will, update, Playing, is]",We got this as a wedding gift and haven’t discovered all of its features yet. Will update. Playing music is great though!,False,[]
1009,5,11001066,2018-07-29,Heather Gray Fabric ,Bought this for my daughter when she turned 9.  She loves it!!  I especially like the calling feature since she doesn’t have a cell phone.  She loves playing music and dancing and with Amazon music she can play all her favorite songs ...... sometimes over and over and over again lol!,1,Positive,"[Bought, turned, loves, calling, does, have, loves, playing, can, play]",Bought this for my daughter when she turned 9.  She loves it!!  I especially like the calling feature since she doesn’t have a cell phone.  She loves playing music and dancing and with Amazon music she can play all her favorite songs ...... sometimes over and over and over again lol!,False,"['Bought', 'like']"
1008,5,11001065,2018-07-29,Charcoal Fabric ,"Love it, still learning, makes a lot of things easier, like if you forget to turn a light off and your in another room all you do is ask Alexa to turn the light off.",1,Positive,"[Love, learning, makes, forget, turn, do, is, ask, turn]","Love it, still learning, makes a lot of things easier, like if you forget to turn a light off and your in another room all you do is ask Alexa to turn the light off.",False,"['Alexa', 'like']"
1007,5,11001064,2018-07-29,Charcoal Fabric ,Use this all the time and especially to communicate with kids throughout the home,1,Negative,"[Use, communicate]",Use this all the time and especially to communicate with kids throughout the home,False,[]
1006,5,11001063,2018-07-29,Charcoal Fabric ,"I have had pure fun with my echo.  Weather, jokes, news briefing, and music but still so much more to use it for.  A lot of fun for the money.",1,Negative,"[have, had, use]","I have had pure fun with my echo.  Weather, jokes, news briefing, and music but still so much more to use it for.  A lot of fun for the money.",False,[]
1005,5,11001062,2018-07-29,Charcoal Fabric ,"Works and sounds great! My house is barely 1100sf, and I have this sitting on my kitchen counter. I can hear it, and speak to it from any room. Lots of functionality still to discover.",1,Negative,"[sounds, is, have, sitting, can, hear, speak, discover]","Works and sounds great! My house is barely 1100sf, and I have this sitting on my kitchen counter. I can hear it, and speak to it from any room. Lots of functionality still to discover.",False,['Sound']
1004,5,11001061,2018-07-29,Sandstone Fabric ,"Still getting used to Alexa, don't have her connected to our TV yet or other things right now use her for music and information, which she is great!!",1,Negative,"[getting, used, do, have, use, is]","Still getting used to Alexa, don't have her connected to our TV yet or other things right now use her for music and information, which she is great!!",False,['Alexa']
1003,5,11001060,2018-07-29,Charcoal Fabric ,Alexa is amazing! Great speaker.,1,Negative,[is],Alexa is amazing! Great speaker.,False,['Alexa']
1002,5,11001059,2018-07-29,Sandstone Fabric ,"Very impressed with look, clarity of sound and color.",1,Negative,[],"Very impressed with look, clarity of sound and color.",False,['Sound']
975,5,11001032,2018-07-29,Heather Gray Fabric ,Love it--- have one inside house and one by our pool now . Just as good as Bose speakers around house -,1,Positive,[have],Love it--- have one inside house and one by our pool now . Just as good as Bose speakers around house -,False,[]
974,5,11001031,2018-07-29,Charcoal Fabric ,Works great! Perfect for my office!,1,Negative,[Perfect],Works great! Perfect for my office!,False,[]
973,5,11001030,2018-07-29,Charcoal Fabric ,I love it!!,1,Positive,[love],I love it!!,False,[]
936,5,11000993,2018-07-29,Sandstone Fabric ,"This is our third echo. Worth every penny. It's like having 3 household employees for a small flat rate. We keep them in the bedrooms and the living room. We can drop-in and use them as an intercom, listen to music, answer quick questions, alarms to wake up for school, etc.",1,Negative,"[is, 's, having, keep, can, drop, use, listen, answer, wake]","This is our third echo. Worth every penny. It's like having 3 household employees for a small flat rate. We keep them in the bedrooms and the living room. We can drop-in and use them as an intercom, listen to music, answer quick questions, alarms to wake up for school, etc.",False,['like']
946,5,11001003,2018-07-29,Charcoal Fabric ,Simply love my Echo. I hardly watch any TV at all anymore. I'm too busy listening to music. Speaker is pretty goo for its size. All the fun skills really make the echo fun for my whole family.,1,Positive,"[love, watch, 'm, listening, is, make]",Simply love my Echo. I hardly watch any TV at all anymore. I'm too busy listening to music. Speaker is pretty goo for its size. All the fun skills really make the echo fun for my whole family.,False,[]
945,5,11001002,2018-07-29,Charcoal Fabric ,"I’m having trouble connecting my tv to it, but I’m not exactly tech smart. I’m sure one of my grandsons will figure it out for me. So far I’ve been using it mostly for music.",1,Negative,"[’m, having, connecting, ’m, ’m, will, figure, ’ve, been, using]","I’m having trouble connecting my tv to it, but I’m not exactly tech smart. I’m sure one of my grandsons will figure it out for me. So far I’ve been using it mostly for music.",False,[]
944,5,11001001,2018-07-29,Charcoal Fabric ,"I have had all good experience, so far with the second generation Echo. There are so many more things to learn, but I have not had the time yet. Right now, I am mostly enjoying the music, weather updates, using the alarm feature, and her personality. I have also purchased some mini smart socket yes. I am very excited to begin using them",1,Negative,"[have, had, are, learn, have, had, am, enjoying, using, have, purchased, am, begin, using]","I have had all good experience, so far with the second generation Echo. There are so many more things to learn, but I have not had the time yet. Right now, I am mostly enjoying the music, weather updates, using the alarm feature, and her personality. I have also purchased some mini smart socket yes. I am very excited to begin using them",False,"['Purchase', 'Purchased']"
943,3,11001000,2018-07-29,Charcoal Fabric ,"I bought this to replace a &#34;Dot&#34; in my living room. Speaker is slightly better. It hears me better over the TV. Unfortunately, it doesn't understand or respond to my requests as well as the Dot. I frequently have to request 2 or 3 times to get it to do what I want. The Dot usually does exactly what I want on the first request. I don't consider it an upgrade.",1,Negative,"[bought, replace, is, hears, does, understand, respond, have, request, get, do, want, does, want, do, consider]","I bought this to replace a &#34;Dot&#34; in my living room. Speaker is slightly better. It hears me better over the TV. Unfortunately, it doesn't understand or respond to my requests as well as the Dot. I frequently have to request 2 or 3 times to get it to do what I want. The Dot usually does exactly what I want on the first request. I don't consider it an upgrade.",False,['Bought']
942,5,11000999,2018-07-29,Charcoal Fabric ,Funny how you buy something just because it looks fun and it winds up being a totally useful part of your home!!!  Loving it!!,1,Negative,"[buy, looks, winds, being, Loving]",Funny how you buy something just because it looks fun and it winds up being a totally useful part of your home!!!  Loving it!!,False,[]
941,5,11000998,2018-07-29,Sandstone Fabric ,"This echo is just as great as my others, even though it is smaller.",1,Negative,"[is, is]","This echo is just as great as my others, even though it is smaller.",False,[]
940,5,11000997,2018-07-29,Charcoal Fabric ,Purchased this for myself and am just beginning to learn all that it can do.  So far am very pleased and amazed at the different actions it can perform.  Am enjoying it and looking forward to learning more about other options it provides.,1,Negative,"[Purchased, am, beginning, learn, can, do, am, can, perform, enjoying, looking, learning, provides]",Purchased this for myself and am just beginning to learn all that it can do.  So far am very pleased and amazed at the different actions it can perform.  Am enjoying it and looking forward to learning more about other options it provides.,False,"['Purchase', 'Purchased']"
939,5,11000996,2018-07-29,Charcoal Fabric ,Good sound. Like it for music and scheduling. Like that i can get random thoughts recorded while I think about them. The jokes are cute!,1,Negative,"[can, get, recorded, think, are]",Good sound. Like it for music and scheduling. Like that i can get random thoughts recorded while I think about them. The jokes are cute!,False,"['Sound', 'like']"
938,5,11000995,2018-07-29,Sandstone Fabric ,I received the echo in perfect condition. The device was easy to set up and responds quickly and without any issues. Alexa is a great addition to our family!,1,Negative,"[received, was, set, responds, is]",I received the echo in perfect condition. The device was easy to set up and responds quickly and without any issues. Alexa is a great addition to our family!,False,['Alexa']
937,5,11000994,2018-07-29,Charcoal Fabric ,Listen music and set timer,1,Negative,"[Listen, set]",Listen music and set timer,False,[]
935,4,11000992,2018-07-29,Sandstone Fabric ,Like it to do more,1,Negative,[do],Like it to do more,False,['like']
972,5,11001029,2018-07-29,Charcoal Fabric ,Got a good deal and works great with Prime.  Setup was a bit of a pain but more the fault of crappy internet service.  Has worked great with nice sound from small speaker.,1,Negative,"[Got, works, was, Has, worked]",Got a good deal and works great with Prime.  Setup was a bit of a pain but more the fault of crappy internet service.  Has worked great with nice sound from small speaker.,False,['Sound']
934,5,11000991,2018-07-29,Charcoal Fabric ,Fun just got it today now my I pod will go in my car and I will use this is the house.,1,Negative,"[got, will, go, will, use, is]",Fun just got it today now my I pod will go in my car and I will use this is the house.,False,[]
933,5,11000990,2018-07-29,Heather Gray Fabric ,bought for my wife she loves it,1,Positive,"[bought, loves]",bought for my wife she loves it,False,['Bought']
932,5,11000989,2018-07-29,Charcoal Fabric ,Our family really loves this new Echo,1,Positive,[loves],Our family really loves this new Echo,False,[]
931,5,11000988,2018-07-29,Charcoal Fabric ,Never had ANY issue with buying use electronics as long as I get the GOOD or LIKE NEW. Just read the comment to see why it is used.,1,Negative,"[had, buying, get, read, see, is, used]",Never had ANY issue with buying use electronics as long as I get the GOOD or LIKE NEW. Just read the comment to see why it is used.,False,['like']
930,5,11000987,2018-07-29,Heather Gray Fabric ,Liked 100%,1,Negative,[Liked],Liked 100%,False,['like']
929,5,11000986,2018-07-29,Charcoal Fabric ,I like everything about it !!!,1,Negative,[like],I like everything about it !!!,False,['like']
928,2,11000985,2018-07-29,Sandstone Fabric ,"I am not super impressed with Alexa. When my Prime lapsed, she wouldn't play anything. She isn't smart enough to differentiate among spotify accounts so we can't use it for that either. She randomly speaks up when nobody is talking to her. Just today I unplugged her...not sure I'll ever use my Alexa again.",0,Negative,"[am, lapsed, would, play, is, differentiate, ca, use, speaks, is, talking, unplugged, 'll, use]","I am not super impressed with Alexa. When my Prime lapsed, she wouldn't play anything. She isn't smart enough to differentiate among spotify accounts so we can't use it for that either. She randomly speaks up when nobody is talking to her. Just today I unplugged her...not sure I'll ever use my Alexa again.",False,['Alexa']
927,5,11000984,2018-07-29,Sandstone Fabric ,"Awesome life changer! Seriously, I am able to start my morning with Alexa, by having her &#34;wake&#34;me up with  her alarm and then playing me some music. She has gotten used to my voice, that I can be in another room and she will &#34;listen&#34; to what I say. I love both my echos!!! Don't hesitate, get one and for the price, the speaker is unbelievable. I am buying the cordless holder, so I can take the echo anywhere. Love my purchase and love alexa!!!!",1,Positive,"[am, start, having, playing, has, gotten, used, can, be, will, say, love, Do, hesitate, get, is, am, buying, can, take, Love]","Awesome life changer! Seriously, I am able to start my morning with Alexa, by having her &#34;wake&#34;me up with  her alarm and then playing me some music. She has gotten used to my voice, that I can be in another room and she will &#34;listen&#34; to what I say. I love both my echos!!! Don't hesitate, get one and for the price, the speaker is unbelievable. I am buying the cordless holder, so I can take the echo anywhere. Love my purchase and love alexa!!!!",False,"['Alexa', 'Purchase']"
926,5,11000983,2018-07-29,Sandstone Fabric ,"I love my Echo show!  and now i have this in my bedroom and it's wonderful!, music, info, sleeping sounds!",1,Positive,"[love, have, 's]","I love my Echo show!  and now i have this in my bedroom and it's wonderful!, music, info, sleeping sounds!",False,['Sound']
925,5,11000982,2018-07-29,Charcoal Fabric ,"I am extremely impressed with this item. Bought it from the &#34;warehouse&#34; or &#34;outlet&#34; with a &#34;minor imperfection. Can't tell it even has one. works great. Didn't come in packaging, but it was sealed up and had no damage and wasn't missing anything. I like the sound quality, I see some knock it. It's not a BOSE but it's more than great for our family. Easy to use, minor learning curve as it learns your voice. It integrates seamlessly with my other amazon services.Can't wait to get for my classroom too! It's a lot of fun even just as a speaker, let alone what I plan to do with it.",1,Negative,"[am, Bought, Ca, tell, has, works, Did, come, was, sealed, had, was, missing, like, see, knock, 's, 's, use, learns, integrates, Can't, wait, get, 's, let, plan, do]","I am extremely impressed with this item. Bought it from the &#34;warehouse&#34; or &#34;outlet&#34; with a &#34;minor imperfection. Can't tell it even has one. works great. Didn't come in packaging, but it was sealed up and had no damage and wasn't missing anything. I like the sound quality, I see some knock it. It's not a BOSE but it's more than great for our family. Easy to use, minor learning curve as it learns your voice. It integrates seamlessly with my other amazon services.Can't wait to get for my classroom too! It's a lot of fun even just as a speaker, let alone what I plan to do with it.",False,"['Sound', 'Bought', 'like']"
947,5,11001004,2018-07-29,Charcoal Fabric ,Enjoyed entire echo experience,1,Negative,[Enjoyed],Enjoyed entire echo experience,False,[]
948,4,11001005,2018-07-29,Charcoal Fabric ,Easy to set up.,1,Negative,[set],Easy to set up.,False,[]
949,4,11001006,2018-07-29,Charcoal Fabric ,"The Echo is an amazing device.  Many times it seems very intuitive.  But at other times I ask for something that seems clear and simple and get no result.  Installation was fairly straightforward, but I messed up several times simply because I thought a step was complete when it wasn't.  This actually made me lose ground until I figured that out.  My advice is to be patient; the app will let you know when you can move on to the next step.My biggest issue of the moment is that we have several Echo devices in our home and I would like to use them as intercoms (which I am told can be done).  However, I can't make any of the Echos aware of the others existence.  When I ask Alexa how to do this she answers about instructions how to change her name.  I know this is likely my fault, but I would think the designers would anticipate this and make it easier to find the needed instructions.  A small deal for many device savvy people, but a challenge for me.",1,Negative,"[is, seems, ask, seems, get, was, messed, thought, was, was, made, lose, figured, is, be, will, let, know, can, move, is, have, would, like, use, am, told, can, be, done, ca, make, ask, do, answers, change, know, is, would, think, would, anticipate, make, find, needed]","The Echo is an amazing device.  Many times it seems very intuitive.  But at other times I ask for something that seems clear and simple and get no result.  Installation was fairly straightforward, but I messed up several times simply because I thought a step was complete when it wasn't.  This actually made me lose ground until I figured that out.  My advice is to be patient; the app will let you know when you can move on to the next step.My biggest issue of the moment is that we have several Echo devices in our home and I would like to use them as intercoms (which I am told can be done).  However, I can't make any of the Echos aware of the others existence.  When I ask Alexa how to do this she answers about instructions how to change her name.  I know this is likely my fault, but I would think the designers would anticipate this and make it easier to find the needed instructions.  A small deal for many device savvy people, but a challenge for me.",False,"['Alexa', 'like']"
950,5,11001007,2018-07-29,Heather Gray Fabric ,We are loving Ours very much,1,Negative,"[are, loving]",We are loving Ours very much,False,[]
971,5,11001028,2018-07-29,Sandstone Fabric ,Sound quality is great. Still learning about all the different things I can do with it. FUN!!!,1,Negative,"[is, learning, can, do]",Sound quality is great. Still learning about all the different things I can do with it. FUN!!!,False,['Sound']
970,5,11001027,2018-07-29,Heather Gray Fabric ,"I was hesitant to buy the echo because I have the echo Dot and it seems good enough. The echo is the same except the sound quality, which I really didn't feel I needed. However, I am so glad I got it. What a difference! The sound really is far superior to the Echo Dot! Now I can listen to The Greatest Showman with a little more power!",1,Negative,"[was, buy, have, seems, is, did, feel, needed, am, got, is, can, listen]","I was hesitant to buy the echo because I have the echo Dot and it seems good enough. The echo is the same except the sound quality, which I really didn't feel I needed. However, I am so glad I got it. What a difference! The sound really is far superior to the Echo Dot! Now I can listen to The Greatest Showman with a little more power!",False,"['Echo Dot', 'Sound']"
969,5,11001026,2018-07-29,Heather Gray Fabric ,Very easy setup.,1,Negative,[],Very easy setup.,False,[]
968,5,11001025,2018-07-29,Heather Gray Fabric ,Love it!,1,Positive,[Love],Love it!,False,[]
967,5,11001024,2018-07-29,Charcoal Fabric ,See subject line.  Love it,1,Positive,[See],See subject line.  Love it,False,[]
966,5,11001023,2018-07-29,Charcoal Fabric ,We are so glad that we got the Echo over a Bluetooth speaker. Alexa does so much more stuff than other non smart speakers out there. I personally love the timer feature. It has helped me with cooking multiple things simultaneously. Pandora integration is another feature that I use daily. So happy with out Prime Day purchase. I will get the Echo hub and a few more Echo dots in the future.,1,Positive,"[are, got, does, love, has, helped, cooking, is, use, will, get]",We are so glad that we got the Echo over a Bluetooth speaker. Alexa does so much more stuff than other non smart speakers out there. I personally love the timer feature. It has helped me with cooking multiple things simultaneously. Pandora integration is another feature that I use daily. So happy with out Prime Day purchase. I will get the Echo hub and a few more Echo dots in the future.,False,"['Echo Dot', 'Alexa', 'Purchase']"
965,5,11001022,2018-07-29,Charcoal Fabric ,I have been wanting one of these for a while now.  Bought on Prime Day and absolutely love it.,1,Positive,"[have, been, wanting, love]",I have been wanting one of these for a while now.  Bought on Prime Day and absolutely love it.,False,['Bought']
964,5,11001021,2018-07-29,Charcoal Fabric ,"I really have enjoyed it.  Changing the Directv channels, plays iHeartRadio and Pandora , adjusts the ac thermostat and turns the living room lights and outside lights.",1,Negative,"[have, enjoyed, Changing, plays, adjusts, turns]","I really have enjoyed it.  Changing the Directv channels, plays iHeartRadio and Pandora , adjusts the ac thermostat and turns the living room lights and outside lights.",False,[]
963,5,11001020,2018-07-29,Charcoal Fabric ,"My husband and I are what I would call &#34;late adopters&#34; when it come to technology, but we decide we would try and Echo to serve primarily as a music source.  Wow, were we amazed and the great sound!  We've also been having a great time listening to all of our favorite songs buy just asking Alexa.  I may even buy one for my elderly Dad - I think he will enjoy having one to listen to music or even place his calls to us!",1,Negative,"[are, would, call, come, decide, would, try, serve, were, 've, been, having, listening, buy, asking, may, buy, think, will, enjoy, having, listen, place]","My husband and I are what I would call &#34;late adopters&#34; when it come to technology, but we decide we would try and Echo to serve primarily as a music source.  Wow, were we amazed and the great sound!  We've also been having a great time listening to all of our favorite songs buy just asking Alexa.  I may even buy one for my elderly Dad - I think he will enjoy having one to listen to music or even place his calls to us!",False,"['Alexa', 'Sound']"
962,5,11001019,2018-07-29,Heather Gray Fabric ,Works great!,1,Negative,[],Works great!,False,[]
961,5,11001018,2018-07-29,Charcoal Fabric ,It’s smaller than the original. Looks nicer too.,1,Negative,"[’s, Looks]",It’s smaller than the original. Looks nicer too.,False,[]
960,5,11001017,2018-07-29,Oak Finish ,Love my Echo,1,Positive,[Love],Love my Echo,False,[]
959,4,11001016,2018-07-29,Charcoal Fabric ,Terrific,1,Negative,[],Terrific,False,[]
958,5,11001015,2018-07-29,Charcoal Fabric ,"Bought this a few weeks ago -  everything about this product is excellent !!!!! Don't forget to buy a charger when ordering, it's a must have to take outside by the pool and not have to worry about hiring an electrician to put in outlets all over the yard.",1,Negative,"[Bought, is, Do, forget, buy, ordering, 's, must, have, take, have, worry, hiring, put]","Bought this a few weeks ago -  everything about this product is excellent !!!!! Don't forget to buy a charger when ordering, it's a must have to take outside by the pool and not have to worry about hiring an electrician to put in outlets all over the yard.",False,['Bought']
957,5,11001014,2018-07-29,Sandstone Fabric ,Arrived as expected.,1,Negative,"[Arrived, expected]",Arrived as expected.,False,[]
956,5,11001013,2018-07-29,Charcoal Fabric ,"I already have an Alexa and with Amazon find today I could not resist getting an echo also. It is the best thing I ever did, I use them on each side of the house! And couldn't be happier!",1,Negative,"[have, find, could, resist, getting, is, did, use, could, be]","I already have an Alexa and with Amazon find today I could not resist getting an echo also. It is the best thing I ever did, I use them on each side of the house! And couldn't be happier!",False,['Alexa']
955,5,11001012,2018-07-29,Heather Gray Fabric ,Have Alexa throughout the house----the future has arrived!,1,Negative,"[Have, has, arrived]",Have Alexa throughout the house----the future has arrived!,False,['Alexa']
